,Outside air temperature,CO2,Supply air temp,Zone temperature
26/11/14 11:17,30.9,781.1,13,24.6
26/11/14 11:22,31,776.6,13,24.6
26/11/14 11:27,31,776.9,13,24.5
26/11/14 11:32,31,779.1,13,24.5
26/11/14 11:37,30.9,781.1,13,24.5
26/11/14 11:42,31,779.9,13,24.5
26/11/14 11:47,31.2,782,13,24.6
26/11/14 11:52,31.3,783.2,13,24.6
26/11/14 11:57,31,786,13,24.6
26/11/14 12:02,31,785.9,13,24.6
26/11/14 12:07,31,784.5,13,24.7
26/11/14 12:12,30.7,786.3,13,24.7
26/11/14 12:17,30.4,790.1,13,24.7
26/11/14 12:22,30.3,789.9,13,24.7
26/11/14 12:27,30.5,789.3,13,24.7
26/11/14 12:32,30.5,787.9,13,24.6
26/11/14 12:37,30.7,787.6,13,24.6
26/11/14 12:42,30.9,788.8,13,24.6
26/11/14 12:47,30.7,790.7,13,24.6
26/11/14 12:52,30.6,795.6,13,24.6
26/11/14 12:57,30.5,800.2,13,24.6
26/11/14 13:02,30.5,801.4,13,24.6
26/11/14 13:07,30.3,806.4,13,24.6
26/11/14 13:12,30.3,805,13,24.6
26/11/14 13:17,30.4,802.7,13,24.6
26/11/14 13:22,30.4,800.7,13,24.6
26/11/14 13:27,30.3,797.4,13,24.6
26/11/14 13:32,30.2,798.5,13,24.6
26/11/14 13:37,30,795.1,13,24.6
26/11/14 13:42,30.2,790.8,13,24.6
26/11/14 13:47,30.2,787,13,24.6
26/11/14 13:52,30.2,783.3,13,24.6
26/11/14 13:57,30.6,780.4,13,24.6
26/11/14 14:02,30.5,778.2,13,24.5
26/11/14 14:07,30.3,779.8,13,24.5
26/11/14 14:12,30.2,783.9,13,24.5
26/11/14 14:17,30.2,781,13,24.5
26/11/14 14:22,30.1,774.9,13,24.6
26/11/14 14:27,30.2,774.2,13,24.6
26/11/14 14:32,30.2,770.7,13,24.6
26/11/14 14:37,30.1,764.4,13,24.6
26/11/14 14:42,30.1,761.4,13,24.5
26/11/14 14:47,30.1,762.4,13,24.6
26/11/14 14:52,30,760.2,13,24.5
26/11/14 14:57,30,757.5,13,24.5
26/11/14 15:02,29.7,758.3,13,24.5
26/11/14 15:07,29.5,757.8,13,24.5
26/11/14 15:12,29.6,756.3,13,24.5
26/11/14 15:17,29.5,755.2,13,24.4
26/11/14 15:22,29.5,753.8,13.2,24.5
26/11/14 15:27,29.5,751.6,13.6,24.5
26/11/14 15:32,29.4,750.8,13.9,24.5
26/11/14 15:37,29.2,752.3,14,24.5
26/11/14 15:42,29.1,754.3,14,24.5
26/11/14 15:47,28.8,756.3,14,24.5
26/11/14 15:52,28.9,762.2,14,24.5
26/11/14 15:57,28.9,770.5,14,24.6
26/11/14 16:02,29,777.7,14,24.6
26/11/14 16:07,29.1,781.4,14,24.6
26/11/14 16:12,29.2,781.5,14,24.6
26/11/14 16:17,29.2,786.8,14,24.6
26/11/14 16:22,29,792.4,14,24.6
26/11/14 16:27,29,793.5,14,24.5
26/11/14 16:32,29.1,796.2,14,24.5
26/11/14 16:37,29.1,798.4,14,24.5
26/11/14 16:42,29.1,795,14,24.5
26/11/14 16:47,29.1,791.9,14,24.5
26/11/14 16:52,29.1,791.3,14,24.5
26/11/14 16:57,29,788.1,14,24.5
27/11/14 4:02,25.2,600.5,14,26.7
27/11/14 4:07,25.1,601.1,14,26.7
27/11/14 4:12,25.1,601.1,14,26.7
27/11/14 4:17,25.1,599.6,14,26.7
27/11/14 4:22,25.1,600.8,14,26.7
27/11/14 4:27,25,597.7,14,26.7
27/11/14 4:32,25,598.1,14,26.7
27/11/14 4:37,25,599,14,26.7
27/11/14 4:42,25,597.3,14,26.7
27/11/14 4:47,25,598.3,14,26.7
27/11/14 4:52,25.1,599.7,14,26.7
27/11/14 4:57,25.1,600,14,26.7
27/11/14 5:02,25.1,599.3,14,26.7
27/11/14 5:07,25.1,599,14,26.7
27/11/14 5:12,25,601.9,14,26.7
27/11/14 5:17,25,600.6,14,26.7
27/11/14 5:22,24.9,602.7,14,26.6
27/11/14 5:27,24.9,600.2,14,26.6
27/11/14 5:32,24.9,600.3,14,26.6
27/11/14 5:37,24.9,600.3,14,26.6
27/11/14 5:42,25,597.9,14,26.6
27/11/14 5:47,25.1,598.4,14,26.6
27/11/14 5:52,25.3,597.6,14,26.6
27/11/14 5:57,25.5,597.7,14,26.6
27/11/14 6:02,26,600.5,14,26.6
27/11/14 6:07,26.6,601.2,14,26.6
27/11/14 6:12,27.2,599.6,14,26.7
27/11/14 6:17,27.3,598,14,26.7
27/11/14 6:22,27.3,597.2,14,26.7
27/11/14 6:27,27,599.5,14,26.7
27/11/14 6:32,26.9,599.5,14,26.7
27/11/14 6:37,26.9,598.7,14,26.7
27/11/14 6:42,27.1,598.9,14,26.7
27/11/14 6:47,28,599,14,26.7
27/11/14 6:52,28.7,599,14,26.7
27/11/14 6:57,29.3,597.6,14,26.8
27/11/14 7:02,29.5,597.4,13.3,26.8
27/11/14 7:07,29.9,600,13,26.8
27/11/14 7:12,30.5,598.2,13,26.7
27/11/14 7:17,31.6,599.1,13,26.4
27/11/14 7:22,32.2,601.8,13,26.2
27/11/14 7:27,31.6,605.1,13,26.1
27/11/14 7:32,32.2,611.1,13,25.9
27/11/14 7:37,33.1,614.6,13,25.7
27/11/14 7:42,32.5,617,13,25.6
27/11/14 7:47,31.6,619.9,13,25.5
27/11/14 7:52,31.2,624.3,13,25.4
27/11/14 7:57,30.8,625.8,13,25.3
27/11/14 8:02,30.7,631.2,13,25.3
27/11/14 8:07,31.1,633.5,13,25.2
27/11/14 8:12,31.2,639.8,13,25.1
27/11/14 8:17,30.9,654.6,13,25.2
27/11/14 8:22,30.1,671.1,13,25.2
27/11/14 8:27,29.8,681.6,13,25.2
27/11/14 8:32,30,692.5,13,25.1
27/11/14 8:37,29.9,702.6,13,25
27/11/14 8:42,29.4,713.1,13,24.9
27/11/14 8:47,29.5,724.6,13,24.8
27/11/14 8:52,29.4,736.9,13,24.7
27/11/14 8:57,29.6,745.3,13,24.7
27/11/14 9:02,30,751.2,13,24.6
27/11/14 9:07,30.3,754.3,13,24.6
27/11/14 9:12,30.5,760.6,13,24.5
27/11/14 9:17,30.5,768.6,13.1,24.5
27/11/14 9:22,30.5,771.1,13.6,24.5
27/11/14 9:27,30.7,769.7,14,24.5
27/11/14 9:32,30.8,767.6,14.3,24.5
27/11/14 9:37,30.7,769.8,14.3,24.5
27/11/14 9:42,30.2,775.3,14.3,24.5
27/11/14 9:47,30.5,778.9,14.3,24.5
27/11/14 9:52,30.9,780.7,14.3,24.5
27/11/14 9:57,31.1,786.8,14.3,24.5
27/11/14 10:02,30.9,794.6,14.3,24.6
27/11/14 10:07,31.6,795.8,14.3,24.5
27/11/14 10:12,31.4,794.6,14.3,24.6
27/11/14 10:17,31,796.5,14.3,24.6
27/11/14 10:22,30.9,795.9,14.3,24.6
27/11/14 10:27,31.1,807,14.3,24.7
27/11/14 10:32,31.3,834.3,14.3,24.7
27/11/14 10:37,31.1,865.5,14,24.8
27/11/14 10:42,30.7,885.8,13.6,24.8
27/11/14 10:47,31.1,893.3,13.1,24.8
27/11/14 10:52,31.4,911.5,13,24.8
27/11/14 10:57,31.4,921.6,13,24.8
27/11/14 11:02,31.5,925.7,13,24.8
27/11/14 11:07,31.3,929.8,13,24.9
27/11/14 11:12,30.9,933.8,13,24.8
27/11/14 11:17,30.9,932.2,13,24.8
27/11/14 11:22,31.3,923.9,13,24.8
27/11/14 11:27,30.8,918,13,24.7
27/11/14 11:32,30.6,909.7,13,24.7
27/11/14 11:37,30.9,897.5,13,24.7
27/11/14 11:42,31.5,888.9,13,24.7
27/11/14 11:47,31.9,882.3,13,24.7
27/11/14 11:52,31.9,876.1,13,24.7
27/11/14 11:57,31.5,868.6,13,24.7
27/11/14 12:02,31.3,857.7,13,24.7
27/11/14 12:07,31.4,851.2,13,24.6
27/11/14 12:12,31.8,847.2,13,24.6
27/11/14 12:17,32.1,844.5,13,24.6
27/11/14 12:22,32,841.1,13,24.6
27/11/14 12:27,31.8,833.2,13,24.6
27/11/14 12:32,31.5,826.4,13,24.6
27/11/14 12:37,31.6,821.2,13,24.6
27/11/14 12:42,32.1,814.3,13,24.6
27/11/14 12:47,32.2,813.1,13,24.5
27/11/14 12:52,32.1,812.1,13,24.5
27/11/14 12:57,31.9,813.7,13,24.5
27/11/14 13:02,31.5,815.3,13,24.5
27/11/14 13:07,31.6,815.6,13,24.5
27/11/14 13:12,31.6,817,13,24.4
27/11/14 13:17,31.8,814.8,13,24.4
27/11/14 13:22,31.4,814.3,13.1,24.4
27/11/14 13:27,31.2,811,13.4,24.4
27/11/14 13:32,31.2,811.3,13.5,24.4
27/11/14 13:37,31.3,814.2,13.5,24.5
27/11/14 13:42,31.4,814,13.5,24.5
27/11/14 13:47,31.3,812.9,13.6,24.5
27/11/14 13:52,31,812.6,13.9,24.5
27/11/14 13:57,30.7,811.8,14.3,24.5
27/11/14 14:02,30.9,808.7,14.5,24.5
27/11/14 14:07,31,809.3,14.5,24.6
27/11/14 14:12,30.9,805.4,14.5,24.5
27/11/14 14:17,30.6,809.1,14.5,24.5
27/11/14 14:22,30.8,807.3,14.5,24.6
27/11/14 14:27,30.8,806.9,14.5,24.6
27/11/14 14:32,30.9,806.1,14.5,24.6
27/11/14 14:37,30.6,811.5,14.4,24.6
27/11/14 14:42,30.4,814.1,14,24.7
27/11/14 14:47,30.6,809.1,13.6,24.8
27/11/14 14:52,30.6,811.6,13.1,24.7
27/11/14 14:57,30.3,810.7,13,24.7
27/11/14 15:02,30.1,814.1,13,24.7
27/11/14 15:07,29.9,815.7,13,24.7
27/11/14 15:12,29.8,811.3,13,24.7
27/11/14 15:17,30.2,806.7,13,24.7
27/11/14 15:22,30,804,13,24.7
27/11/14 15:27,29.8,804.1,13,24.7
27/11/14 15:32,29.6,806.2,13,24.7
27/11/14 15:37,29.6,803.8,13,24.6
27/11/14 15:42,29.8,798.6,13,24.6
27/11/14 15:47,29.8,791.5,13,24.6
27/11/14 15:52,29.9,788.6,13,24.6
27/11/14 15:57,29.9,787.9,13,24.5
27/11/14 16:02,29.8,795.5,13,24.5
27/11/14 16:07,29.6,789.3,13,24.5
27/11/14 16:12,29.7,784.2,13,24.5
27/11/14 16:17,29.4,782.3,13,24.5
27/11/14 16:22,29.4,781.7,13,24.5
27/11/14 16:27,29.4,782.4,13,24.5
27/11/14 16:32,29.1,790.1,13,24.5
27/11/14 16:37,29.3,796.2,13,24.5
27/11/14 16:42,29.2,795.9,13,24.5
27/11/14 16:47,29.2,792.5,13,24.5
27/11/14 16:52,29.3,787.1,13,24.4
27/11/14 16:57,29.2,784.5,13,24.4
28/11/14 4:02,24.1,608.6,13,26.4
28/11/14 4:07,24.1,607.3,13,26.4
28/11/14 4:12,24,605.4,13,26.4
28/11/14 4:17,24.1,604.9,13,26.4
28/11/14 4:22,24.1,607.2,13,26.4
28/11/14 4:27,24.1,609.5,13,26.4
28/11/14 4:32,24.1,609.4,13,26.4
28/11/14 4:37,24.1,609.1,13,26.4
28/11/14 4:42,24.2,609.1,13,26.4
28/11/14 4:47,24.2,607.7,13,26.4
28/11/14 4:52,24.2,607.1,13,26.4
28/11/14 4:57,24,609.9,13,26.4
28/11/14 5:02,23.9,611.1,13,26.4
28/11/14 5:07,23.9,609.7,13,26.4
28/11/14 5:12,23.9,609.1,13,26.4
28/11/14 5:17,23.9,609.1,13,26.4
28/11/14 5:22,23.8,610.2,13,26.4
28/11/14 5:27,23.8,611,13,26.4
28/11/14 5:32,23.7,611.5,13,26.4
28/11/14 5:37,23.9,612.8,13,26.4
28/11/14 5:42,24,611.8,13,26.4
28/11/14 5:47,24.3,612.6,13,26.4
28/11/14 5:52,24.7,613.2,13,26.4
28/11/14 5:57,25.2,612.5,13,26.4
28/11/14 6:02,25.4,612.6,13,26.4
28/11/14 6:07,26.1,613.4,13,26.4
28/11/14 6:12,26.8,613.4,13,26.4
28/11/14 6:17,27.4,616.1,13,26.4
28/11/14 6:22,27.9,615.1,13,26.4
28/11/14 6:27,28.2,614.9,13,26.5
28/11/14 6:32,28.4,614.2,13,26.5
28/11/14 6:37,28.4,613,13,26.5
28/11/14 6:42,28.4,611.3,13,26.6
28/11/14 6:47,28.6,611,13,26.6
28/11/14 6:52,28.2,612.6,13,26.6
28/11/14 6:57,28.3,613.2,13,26.7
28/11/14 7:02,29.1,613.2,13,26.7
28/11/14 7:07,29.6,614.3,13,26.7
28/11/14 7:12,29.9,615.1,13,26.6
28/11/14 7:17,29.8,617,13,26.4
28/11/14 7:22,30,616,13,26.1
28/11/14 7:27,29.9,615.2,13,25.9
28/11/14 7:32,29.8,618.1,13,25.8
28/11/14 7:37,30,620.3,13,25.6
28/11/14 7:42,29.4,622.6,13,25.6
28/11/14 7:47,29.5,623.3,13,25.6
28/11/14 7:52,30.2,623.3,13,25.6
28/11/14 7:57,29.8,627.6,13,25.5
28/11/14 8:02,29,632.2,13,25.3
28/11/14 8:07,28.9,635.2,13,25.1
28/11/14 8:12,29,641.3,13,25
28/11/14 8:17,28.6,649.2,13,24.9
28/11/14 8:22,28.7,657,13,24.8
28/11/14 8:27,29.5,668.1,13,24.7
28/11/14 8:32,29.9,683.9,13,24.7
28/11/14 8:37,30.3,695.8,13,24.6
28/11/14 8:42,29.9,712.2,13,24.6
28/11/14 8:47,30.2,724.3,13,24.6
28/11/14 8:52,30.6,728.1,13,24.5
28/11/14 8:57,30.2,734.2,13,24.5
28/11/14 9:02,30.3,741.3,13,24.5
28/11/14 9:07,30,751.4,13,24.5
28/11/14 9:12,29.7,758.1,13,24.5
28/11/14 9:17,29.7,758.4,13,24.5
28/11/14 9:22,30.5,758.6,13,24.6
28/11/14 9:27,30.5,756.1,13,24.5
28/11/14 9:32,30.3,757.7,13,24.5
28/11/14 9:37,30.8,759.3,13,24.5
28/11/14 9:42,31.1,764,13.2,24.5
28/11/14 9:47,31.2,768.1,13.4,24.5
28/11/14 9:52,31.3,770.5,13.6,24.5
28/11/14 9:57,30.8,771.8,13.6,24.5
28/11/14 10:02,31.1,771.4,13.6,24.5
28/11/14 10:07,31.2,771.1,13.6,24.6
28/11/14 10:12,31,773.6,13.6,24.6
28/11/14 10:17,31.2,777.4,13.6,24.6
28/11/14 10:22,31.1,777.9,13.6,24.7
28/11/14 10:27,31.1,779.8,13.5,24.7
28/11/14 10:32,31.1,783.9,13.4,24.7
28/11/14 10:37,31.2,788.8,13.2,24.7
28/11/14 10:42,31.4,791.7,13,24.7
28/11/14 10:47,31.2,792.3,13,24.7
28/11/14 10:52,30.6,790.2,13,24.7
28/11/14 10:57,30.7,790.3,13,24.7
28/11/14 11:02,31,789.7,13,24.8
28/11/14 11:07,31.1,790.3,13,24.7
28/11/14 11:12,30.9,787.3,13,24.7
28/11/14 11:17,30.9,780.4,13,24.7
28/11/14 11:22,31,776.7,13,24.7
28/11/14 11:27,31.1,774.3,13,24.6
28/11/14 11:32,31.3,770.8,13,24.7
28/11/14 11:37,31.1,771.7,13,24.7
28/11/14 11:42,31.1,775.1,13,24.6
28/11/14 11:47,31.4,779,13,24.6
28/11/14 11:52,31.4,778,13,24.6
28/11/14 11:57,31,778.5,13,24.6
28/11/14 12:02,31.1,782,13,24.6
28/11/14 12:07,31.5,786.7,13,24.5
28/11/14 12:12,31.3,786.2,13,24.5
28/11/14 12:17,31.4,783.8,13,24.5
28/11/14 12:22,31.3,790.3,13,24.5
28/11/14 12:27,31.3,793.3,13,24.5
28/11/14 12:32,31.5,794.4,13,24.5
28/11/14 12:37,31.4,789.5,13,24.5
28/11/14 12:42,31.3,783.4,13,24.5
28/11/14 12:47,31.1,787,13,24.5
28/11/14 12:52,30.9,787.9,13,24.5
28/11/14 12:57,31,785.9,13.1,24.5
28/11/14 13:02,31.2,785.3,13.3,24.5
28/11/14 13:07,31.2,785.3,13.3,24.5
28/11/14 13:12,31.3,786.7,13.3,24.5
28/11/14 13:17,31.3,785.9,13.3,24.5
28/11/14 13:22,31.4,786.7,13.3,24.6
28/11/14 13:27,31.6,787.6,13.3,24.6
28/11/14 13:32,31.5,790.2,13.3,24.6
28/11/14 13:37,31.5,793.8,13.3,24.7
28/11/14 13:42,31.6,795.9,13.3,24.7
28/11/14 13:47,31.6,797.1,13.3,24.7
28/11/14 13:52,31.8,800.2,13.1,24.7
28/11/14 13:57,31.4,808.5,13,24.7
28/11/14 14:02,31.2,814.7,13,24.7
28/11/14 14:07,31.1,814,13,24.7
28/11/14 14:12,31.1,798.2,13,24.7
28/11/14 14:17,31.3,775.9,13,24.7
28/11/14 14:22,31.3,760.5,13,24.6
28/11/14 14:27,31.3,751.6,13,24.6
28/11/14 14:32,31.1,742.2,13,24.6
28/11/14 14:37,30.7,743.1,13,24.6
28/11/14 14:42,30.6,734.9,13,24.5
28/11/14 14:47,30.5,727.8,13,24.5
28/11/14 14:52,30.1,722.3,13,24.5
28/11/14 14:57,30.2,715.5,13,24.5
28/11/14 15:02,30.3,705.6,13,24.5
28/11/14 15:07,30.5,698,13,24.4
28/11/14 15:12,30.6,693.3,13,24.5
28/11/14 15:17,30.2,687.5,13,24.5
28/11/14 15:22,30.1,681.6,13.1,24.5
28/11/14 15:27,30.1,676.1,13.2,24.5
28/11/14 15:32,30,672.7,13.2,24.5
28/11/14 15:37,30,665.9,13.2,24.5
28/11/14 15:42,29.8,665.1,13.2,24.5
28/11/14 15:47,29.7,660.2,13.2,24.6
28/11/14 15:52,29.7,653.1,13.2,24.6
28/11/14 15:57,29.8,651.2,13.2,24.6
28/11/14 16:02,29.7,650.1,13.2,24.7
28/11/14 16:07,29.5,644.7,13.2,24.7
28/11/14 16:12,29.4,640.4,13.2,24.6
28/11/14 16:17,29.4,639.9,13.1,24.6
28/11/14 16:22,29.3,636.8,13,24.6
28/11/14 16:27,29.3,633.3,13,24.6
28/11/14 16:32,29.2,632.4,13,24.6
28/11/14 16:37,29,629.3,13,24.5
28/11/14 16:42,29.1,629.3,13,24.5
28/11/14 16:47,28.9,626.7,13,24.5
28/11/14 16:52,28.8,624.3,13,24.5
28/11/14 16:57,28.9,627.7,13,24.5
1/12/14 4:02,25,582.3,13,28.3
1/12/14 4:07,24.9,581.8,13,28.3
1/12/14 4:12,24.9,582.1,13,28.3
1/12/14 4:17,24.9,582.6,13,28.3
1/12/14 4:22,25,584.9,13,28.3
1/12/14 4:27,25,586.6,13,28.3
1/12/14 4:32,25,585.6,13,28.3
1/12/14 4:37,25,583.9,13,28.3
1/12/14 4:42,24.9,582.8,13,28.3
1/12/14 4:47,24.8,581.8,13,28.3
1/12/14 4:52,24.8,581.6,13,28.3
1/12/14 4:57,24.8,582.6,13,28.3
1/12/14 5:02,24.8,582.8,13,28.3
1/12/14 5:07,24.9,582.8,13,28.3
1/12/14 5:12,24.9,583.1,13,28.3
1/12/14 5:17,24.9,584.4,13,28.3
1/12/14 5:22,24.9,586.1,13,28.3
1/12/14 5:27,24.9,585.9,13,28.2
1/12/14 5:32,25,585.9,13,28.2
1/12/14 5:37,25.1,585.9,13,28.2
1/12/14 5:42,25.1,584.4,13,28.3
1/12/14 5:47,25.2,583.8,13,28.2
1/12/14 5:52,25.2,586.4,13,28.2
1/12/14 5:57,25.3,587.9,13,28.2
1/12/14 6:02,25.4,587.6,13,28.2
1/12/14 6:07,25.5,587.6,13,28.2
1/12/14 6:12,25.7,586.9,13,28.2
1/12/14 6:17,26.1,585.1,13,28.2
1/12/14 6:22,26.7,584.1,13,28.2
1/12/14 6:27,27.4,583.9,13,28.2
1/12/14 6:32,27.8,583.6,13,28.3
1/12/14 6:37,28.2,585.1,13,28.3
1/12/14 6:42,28.4,586.6,13,28.3
1/12/14 6:47,28.4,587.4,13,28.3
1/12/14 6:52,28.6,586.1,13,28.4
1/12/14 6:57,28.8,584.9,13,28.4
1/12/14 7:02,29.2,587.1,13,28.4
1/12/14 7:07,29.5,588.1,13,28.4
1/12/14 7:12,29.3,586.9,13,28.2
1/12/14 7:17,29.1,588.4,13,28
1/12/14 7:22,29.1,593.5,13,27.8
1/12/14 7:27,28.5,597,13,27.7
1/12/14 7:32,27.8,599.3,13,27.6
1/12/14 7:37,27.8,601.6,13,27.4
1/12/14 7:42,28.3,603.1,13,27.1
1/12/14 7:47,29,606.6,13,26.9
1/12/14 7:52,29.3,609.9,13,26.7
1/12/14 7:57,29.3,613.2,13,26.5
1/12/14 8:02,29.5,615.7,13,26.4
1/12/14 8:07,29.8,618.7,13,26.3
1/12/14 8:12,29.8,622.8,13,26.2
1/12/14 8:17,29.2,627.9,13,26.1
1/12/14 8:22,28.6,633.4,13,26.1
1/12/14 8:27,28.8,638.5,13,26
1/12/14 8:32,29.8,648.9,13,25.8
1/12/14 8:37,30.3,666.1,13,25.7
1/12/14 8:42,30,680,13,25.6
1/12/14 8:47,29.6,685,13,25.5
1/12/14 8:52,29.7,688.1,13,25.4
1/12/14 8:57,30.3,693.1,13,25.3
1/12/14 9:02,30.1,698.2,13,25.3
1/12/14 9:07,29.9,702.8,13,25.2
1/12/14 9:12,29.9,705.8,13,25.1
1/12/14 9:17,29.6,710.4,13,25.1
1/12/14 9:22,29.7,715.9,13,25.1
1/12/14 9:27,30.5,719,13,25.1
1/12/14 9:32,30.8,723.3,13,25.1
1/12/14 9:37,30.1,728.1,13,25.1
1/12/14 9:42,29.7,730.3,13,25.1
1/12/14 9:47,29.8,731.6,13,25.1
1/12/14 9:52,30,733.6,13,25.1
1/12/14 9:57,30.1,735.6,13,25.1
1/12/14 10:02,30.5,733.9,13,25
1/12/14 10:07,31,731.9,13,25
1/12/14 10:12,30.9,734.4,13,24.9
1/12/14 10:17,30.9,734.4,13,24.9
1/12/14 10:22,30.8,730.8,13,24.9
1/12/14 10:27,30.8,730.3,13,24.8
1/12/14 10:32,31.1,731.1,13,24.8
1/12/14 10:37,31,729.8,13,24.8
1/12/14 10:42,30.9,728.8,13,24.8
1/12/14 10:47,31.1,728.6,13,24.8
1/12/14 10:52,30.8,730.6,13,24.9
1/12/14 10:57,30.8,726.6,13,24.8
1/12/14 11:02,31.4,717.2,13,24.8
1/12/14 11:07,31,714.1,13,24.8
1/12/14 11:12,30.5,713.6,13,24.8
1/12/14 11:17,30.8,714.6,13,24.8
1/12/14 11:22,31.1,717.4,13,24.8
1/12/14 11:27,31.1,719.2,13,24.7
1/12/14 11:32,31.1,721.2,13,24.7
1/12/14 11:37,31.2,723.5,13,24.8
1/12/14 11:42,31.1,722,13,24.8
1/12/14 11:47,31,721.7,13,24.8
1/12/14 11:52,30.9,723,13,24.7
1/12/14 11:57,31,723.8,13,24.7
1/12/14 12:02,31.2,725,13,24.7
1/12/14 12:07,31.1,722.7,13,24.7
1/12/14 12:12,31.2,721.5,13,24.6
1/12/14 12:17,31.4,724.3,13,24.6
1/12/14 12:22,31.4,727.3,13,24.6
1/12/14 12:27,31.4,728.3,13,24.6
1/12/14 12:32,31.3,727.8,13,24.6
1/12/14 12:37,31.3,725.8,13,24.5
1/12/14 12:42,31.6,724.7,13,24.6
1/12/14 12:47,31.5,728.3,13,24.6
1/12/14 12:52,31,731.9,13,24.6
1/12/14 12:57,30.8,732.6,13,24.6
1/12/14 13:02,30.8,731.6,13,24.7
1/12/14 13:07,30.8,730.1,13,24.6
1/12/14 13:12,30.8,729.6,13,24.6
1/12/14 13:17,30.8,729.8,13,24.7
1/12/14 13:22,30.7,732.6,13,24.7
1/12/14 13:27,31,736.6,13,24.7
1/12/14 13:32,30.9,739.7,13,24.7
1/12/14 13:37,30.9,740.9,13,24.6
1/12/14 13:42,31.2,740.2,13,24.6
1/12/14 13:47,31.2,737.9,13,24.6
1/12/14 13:52,31.1,735.6,13,24.6
1/12/14 13:57,30.8,733.6,13,24.6
1/12/14 14:02,30.8,734.6,13,24.5
1/12/14 14:07,31.1,734.9,13,24.5
1/12/14 14:12,31.2,732.9,13,24.5
1/12/14 14:17,31.1,733.6,13,24.5
1/12/14 14:22,31.1,735.4,13,24.5
1/12/14 14:27,30.9,736.9,13,24.5
1/12/14 14:32,30.5,739.2,13,24.5
1/12/14 14:37,30.8,742.2,13,24.5
1/12/14 14:42,30.9,742.2,13,24.6
1/12/14 14:47,30.6,743.2,13,24.6
1/12/14 14:52,30.7,745.5,13,24.6
1/12/14 14:57,30.5,745,13,24.6
1/12/14 15:02,30.4,744.7,13,24.6
1/12/14 15:07,30.2,745,13,24.6
1/12/14 15:12,30.2,744,13,24.5
1/12/14 15:17,30.1,745.8,13,24.5
1/12/14 15:22,30.1,750.8,13,24.5
1/12/14 15:27,30.2,754.4,13,24.6
1/12/14 15:32,30.2,754.4,13,24.7
1/12/14 15:37,30.1,753.9,13,24.7
1/12/14 15:42,29.9,753.9,13,24.6
1/12/14 15:47,29.9,752.1,13,24.7
1/12/14 15:52,30.3,752.1,13,24.7
1/12/14 15:57,30.2,751.6,13,24.6
1/12/14 16:02,29.8,752.6,13,24.6
1/12/14 16:07,29.6,755.6,13,24.6
1/12/14 16:12,29.6,755.6,13,24.6
1/12/14 16:17,29.7,756.1,13,24.6
1/12/14 16:22,29.6,758.4,13,24.6
1/12/14 16:27,29.4,758.9,13,24.6
1/12/14 16:32,29.5,757.2,13,24.6
1/12/14 16:37,29.4,755.1,13,24.6
1/12/14 16:42,29.1,750.1,13,24.5
1/12/14 16:47,29.1,744.2,13,24.5
1/12/14 16:52,28.9,739.7,13,24.5
1/12/14 16:57,28.9,735.6,13,24.5
2/12/14 4:02,25.4,564.9,13,27.3
2/12/14 4:07,25.1,565.1,13,27.4
2/12/14 4:12,25,565.9,13,27.4
2/12/14 4:17,25,565.9,13,27.4
2/12/14 4:22,25,565.6,13,27.4
2/12/14 4:27,24.9,566.1,13,27.4
2/12/14 4:32,24.7,566.4,13,27.4
2/12/14 4:37,24.7,565.1,13,27.4
2/12/14 4:42,24.7,564.4,13,27.4
2/12/14 4:47,24.7,566.4,13,27.3
2/12/14 4:52,24.7,567.1,13,27.3
2/12/14 4:57,24.8,566.6,13,27.3
2/12/14 5:02,24.8,567.7,13,27.3
2/12/14 5:07,24.8,568.7,13,27.3
2/12/14 5:12,24.7,567.7,13,27.3
2/12/14 5:17,24.7,566.6,13,27.3
2/12/14 5:22,24.7,566.1,13,27.3
2/12/14 5:27,24.7,566.1,13,27.3
2/12/14 5:32,24.7,566.6,13,27.3
2/12/14 5:37,24.7,564.1,13,27.3
2/12/14 5:42,24.7,564.1,13,27.3
2/12/14 5:47,24.8,566.6,13,27.3
2/12/14 5:52,24.9,567.1,13,27.3
2/12/14 5:57,25.2,567.1,13,27.3
2/12/14 6:02,25.5,567.7,13,27.3
2/12/14 6:07,25.7,568.7,13,27.3
2/12/14 6:12,25.8,568.7,13,27.3
2/12/14 6:17,25.9,568.5,13,27.3
2/12/14 6:22,26.2,568.5,13,27.3
2/12/14 6:27,27.1,569.2,13,27.3
2/12/14 6:32,28.3,572.2,13,27.3
2/12/14 6:37,28.8,572,13,27.4
2/12/14 6:42,28.7,569,13,27.4
2/12/14 6:47,28.8,569.7,13,27.4
2/12/14 6:52,29.4,571.5,13,27.5
2/12/14 6:57,29.7,571.5,13,27.5
2/12/14 7:02,29.5,571.7,13,27.5
2/12/14 7:07,29.7,572.7,13,27.4
2/12/14 7:12,29.9,578.8,13,27.2
2/12/14 7:17,29.9,581.8,13,27
2/12/14 7:22,30,579.8,13,26.8
2/12/14 7:27,30.1,582.6,13,26.6
2/12/14 7:32,30.1,585.6,13,26.4
2/12/14 7:37,29.4,587.9,13,26.3
2/12/14 7:42,28.5,591.2,13,26.2
2/12/14 7:47,28.2,594.2,13,26.2
2/12/14 7:52,27.9,597,13,26.2
2/12/14 7:57,27.9,600.3,13,26.1
2/12/14 8:02,28,605.4,13,26
